exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
90.0,g,82.2358333333333,-3.80186111111111,DELVE field: 5759-02-g,955734
90.0,g,78.06475,-2.91291666666667,DELVE field: 5755-02-g,955726
90.0,g,82.24975,-0.0788611111111111,DELVE field: 14873-02-g,955740
90.0,g,76.6937916666666,-1.996,DELVE field: 5734-02-g,955727
90.0,g,82.19525,-5.65641666666667,DELVE field: 5779-02-g,955735
90.0,g,83.6449166666666,-0.997444444444444,DELVE field: 5715-02-g,955741
90.0,g,83.587125,-6.56888888888889,DELVE field: 5780-02-g,955736
90.0,g,75.3197916666666,-1.07736111111111,DELVE field: 5714-02-g,955728
90.0,g,85.0405,-1.91625,DELVE field: 5716-02-g,955742
90.0,g,85.0364583333333,-3.77616666666667,DELVE field: 5738-02-g,955743
90.0,g,85.0206666666667,-5.63166666666667,DELVE field: 5761-02-g,955744
90.0,g,84.9914583333333,-7.47875,DELVE field: 5781-02-g,955745
90.0,g,86.4102083333333,-8.38905555555555,DELVE field: 5782-02-g,955746
90.0,g,86.4270833333333,-6.54455555555556,DELVE field: 5762-02-g,955747
90.0,g,86.43725,-4.69230555555556,DELVE field: 5739-02-g,955748
90.0,g,86.4370833333333,-2.83311111111111,DELVE field: 5717-02-g,955749
90.0,g,87.8394166666667,-3.75269444444444,DELVE field: 5718-02-g,955754
90.0,g,86.4293333333333,-0.970944444444444,DELVE field: 5696-02-g,955750
90.0,g,87.8447916666667,-5.61005555555556,DELVE field: 5740-02-g,955755
90.0,g,85.0309166666667,-0.0516388888888889,DELVE field: 14887-02-g,955751
90.0,g,87.8479583333333,-7.45913888888889,DELVE field: 5763-02-g,955756
90.0,g,87.8126666666666,-0.0250555555555556,DELVE field: 14902-02-g,955752
90.0,g,87.8459583333333,-9.29791666666667,DELVE field: 5783-02-g,955757
90.0,g,87.8290416666666,-1.89069444444444,DELVE field: 5697-02-g,955753
90.0,g,89.3014166666667,-10.2012777777778,DELVE field: 5784-02-g,955758
90.0,g,89.282625,-8.3675,DELVE field: 5764-02-g,955759
90.0,g,352.443583333333,-16.5559722222222,DELVE field: 13824-03-g,955946
90.0,i,358.2685,-3.33533333333333,DELVE field: 13847-02-i,955921
90.0,i,357.331833333333,-4.73047222222222,DELVE field: 13848-02-i,955922
90.0,g,77.2572083333333,-11.8643888888889,DELVE field: 5750-03-g,955971
90.0,g,78.8358333333333,-10.9876944444444,DELVE field: 5773-03-g,955973
90.0,g,80.230375,-11.9098333333333,DELVE field: 5792-03-g,955974
90.0,g,80.0645,-13.7038055555556,DELVE field: 5791-03-g,955975
90.0,g,355.295166666667,-17.7567222222222,DELVE field: 13798-03-g,955949
90.0,i,355.464833333333,-4.74491666666667,DELVE field: 13866-02-i,955923
90.0,i,354.522458333333,-6.15605555555556,DELVE field: 13867-02-i,955924
90.0,g,357.213333333333,-20.4280555555556,DELVE field: 13779-03-g,955954
90.0,g,81.6444166666667,-12.83,DELVE field: 5808-03-g,955978
300.0,i,6.12716666666667,-37.7932777777778,DELVE field: 100312-04-i,955925
90.0,g,358.231708333333,-16.2610833333333,DELVE field: 13786-03-g,955956
90.0,g,91.2183333333333,-26.93525,DELVE field: 13474-02-g,955981
300.0,i,6.044125,-37.7756666666667,DELVE field: 100312-05-i,955926
90.0,g,0.175666666666667,-16.2619722222222,DELVE field: 12542-03-g,955959
90.0,g,68.943125,-16.0163055555556,DELVE field: 5653-03-g,955960
90.0,g,91.1610416666666,-25.2275277777778,DELVE field: 13484-02-g,955982
300.0,i,5.96020833333333,-37.7914722222222,DELVE field: 100312-06-i,955927
90.0,g,87.579375,-14.7037777777778,DELVE field: 5825-03-g,955985
90.0,g,72.368875,-14.4244444444444,DELVE field: 5688-03-g,955962
300.0,g,1.394125,-37.7741944444444,DELVE field: 100310-05-g,955930
300.0,g,1.31108333333333,-37.7900277777778,DELVE field: 100310-06-g,955931
300.0,g,1.39704166666667,-37.8399444444444,DELVE field: 100310-09-g,955934
90.0,g,83.1952916666667,-11.9468333333333,DELVE field: 5822-03-g,955989
90.0,g,83.300875,-10.1313888888889,DELVE field: 5811-03-g,955990
90.0,g,93.71425,-11.0593055555556,DELVE field: 9463-02-g,956001
90.0,g,90.6674166666667,-5.58380555555556,DELVE field: 9416-02-g,956004
90.0,g,75.6527916666667,-12.7304444444444,DELVE field: 5728-03-g,955966
90.0,g,77.0450416666667,-13.6501111111111,DELVE field: 5749-03-g,955967
90.0,g,80.5202916666667,-8.27716666666667,DELVE field: 5794-03-g,955992
90.0,g,79.0022083333333,-9.17558333333333,DELVE field: 5774-03-g,955993
90.0,g,76.8244583333333,-15.4240277777778,DELVE field: 5748-03-g,955968
300.0,g,6.04829166666667,-37.8065277777778,DELVE field: 100312-01-g,955938
90.0,g,92.0567083333333,-4.63980555555556,DELVE field: 9396-02-g,956008
90.0,g,92.1017916666667,-6.49155555555556,DELVE field: 9417-02-g,956009
90.0,g,90.7782083333333,-11.0986944444444,DELVE field: 9481-02-g,955995
90.0,g,89.26525,-6.52394444444444,DELVE field: 5741-02-g,955998
90.0,g,95.0289583333333,-8.30080555555556,DELVE field: 9419-02-g,956013
90.0,g,92.2785,-11.98725,DELVE field: 9482-02-g,956000
90.0,g,93.439125,-3.69691666666667,DELVE field: 9378-02-g,956015
90.0,g,92.021125,-2.78169444444444,DELVE field: 9377-02-g,956016
90.0,g,91.9935416666666,-0.918416666666667,DELVE field: 9359-02-g,956019
90.0,g,98.3755833333333,-13.6928611111111,DELVE field: 9466-02-g,956021
90.0,g,87.6162083333333,-12.9049166666667,DELVE field: 5814-03-g,956035
90.0,g,100.401625,-18.0814166666667,DELVE field: 9504-02-g,956023
90.0,g,100.624916666667,-19.8225277777778,DELVE field: 9518-02-g,956024
90.0,g,87.7232083333333,-7.42291666666667,DELVE field: 5763-03-g,956075
90.0,g,87.6911666666666,-9.26191666666667,DELVE field: 5783-03-g,956076
90.0,g,86.2147916666667,-10.1618055555556,DELVE field: 5799-03-g,956039
90.0,g,82.0092916666667,-7.37275,DELVE field: 5796-03-g,956042
90.0,g,80.6371666666667,-6.43991666666667,DELVE field: 5795-03-g,956043
90.0,g,77.7966666666667,-6.41772222222222,DELVE field: 5753-03-g,956045
90.0,g,96.8210416666667,-16.5043611111111,DELVE field: 9502-03-g,956028
90.0,g,96.6972083333333,-14.7252222222222,DELVE field: 9485-03-g,956029
90.0,g,89.1830416666667,-2.79669444444444,DELVE field: 5698-03-g,956083
90.0,g,90.5820416666667,-1.87472222222222,DELVE field: 9376-03-g,956085
90.0,g,92.1126666666667,-13.8296388888889,DELVE field: 9499-03-g,956032
90.0,g,90.6135,-14.7254166666667,DELVE field: 9512-03-g,956033
90.0,g,89.1013333333333,-13.8198333333333,DELVE field: 5815-03-g,956034
90.0,g,79.151125,-7.34786111111111,DELVE field: 5775-03-g,956046
90.0,g,80.7345833333333,-4.59230555555555,DELVE field: 5778-03-g,956047
90.0,g,79.3741666666667,-3.65505555555556,DELVE field: 5777-03-g,956048
90.0,g,90.576,-3.73625,DELVE field: 9395-03-g,956086
90.0,g,75.3034583333333,-0.83725,DELVE field: 5714-03-g,956051
90.0,g,90.5749583333333,-5.59372222222222,DELVE field: 9416-03-g,956087
90.0,g,90.577125,-7.44275,DELVE field: 9438-03-g,956088
90.0,g,80.8489166666667,-0.874333333333333,DELVE field: 5735-03-g,956055
90.0,g,82.173125,-3.67466666666667,DELVE field: 5759-03-g,956057
90.0,i,157.0995,-44.0235277777778,DELVE field: 6282-03-i,956130
90.0,i,158.688708333333,-45.4988055555556,DELVE field: 6283-03-i,956131
90.0,g,90.5828333333333,-9.28188888888889,DELVE field: 9461-03-g,956089
90.0,g,92.0170416666667,-8.36966666666667,DELVE field: 9439-03-g,956090
90.0,g,96.57975,-12.9328055555556,DELVE field: 9465-03-g,956109
90.0,g,98.1481666666667,-13.8271388888889,DELVE field: 9466-03-g,956110
90.0,g,83.4784583333333,-6.46291666666667,DELVE field: 5780-03-g,956059
90.0,g,83.5455833333333,-4.61291666666667,DELVE field: 5760-03-g,956060
90.0,g,83.5966666666666,-2.75525,DELVE field: 5737-03-g,956061
90.0,i,161.020333333333,-45.2973055555556,DELVE field: 6262-03-i,956132
90.0,g,93.5299166666667,-11.1174722222222,DELVE field: 9463-03-g,956094
90.0,g,102.252583333333,-22.5424166666667,DELVE field: 9494-03-g,956112
90.0,g,115.458791666667,-0.1755,DELVE field: 7427-03-g,956115
90.0,g,91.9819166666666,-4.67269444444444,DELVE field: 9396-03-g,956098
90.0,g,83.6286666666667,-0.893,DELVE field: 5715-03-g,956062
90.0,g,84.9740416666667,-3.69458333333333,DELVE field: 5738-03-g,956064
90.0,g,150.894791666667,-39.4876666666667,DELVE field: 6301-03-g,956117
90.0,g,91.9794166666667,-0.950277777777778,DELVE field: 9359-03-g,956100
90.0,g,90.5939166666666,-0.00866666666666667,DELVE field: 9358-03-g,956101
90.0,g,94.8356666666667,-6.541,DELVE field: 9398-03-g,956104
90.0,g,149.929125,-41.0878333333333,DELVE field: 6321-03-g,956118
90.0,g,86.4128333333333,-0.912444444444445,DELVE field: 5696-03-g,956071
90.0,g,153.015125,-39.4318333333333,DELVE field: 6279-03-g,956120
90.0,g,95.2735833333333,-12.9039722222222,DELVE field: 9483-04-g,956800
90.0,g,94.961625,-10.2118055555556,DELVE field: 9441-03-g,956106
90.0,i,154.822958333333,-44.1427222222222,DELVE field: 6304-03-i,956124
90.0,i,153.415541666667,-42.6069444444444,DELVE field: 6303-03-i,956125
90.0,i,151.183083333333,-42.659,DELVE field: 6322-03-i,956126
90.0,i,149.929041666667,-41.08575,DELVE field: 6321-03-i,956127
90.0,i,152.10975,-41.0528333333333,DELVE field: 6302-03-i,956128
90.0,i,155.632416666667,-42.5142222222222,DELVE field: 6281-03-i,956129
90.0,i,86.4149166666667,-0.913416666666667,DELVE field: 5696-03-i,948887
90.0,i,84.8659166666666,-7.39897222222222,DELVE field: 5781-03-i,948836
90.0,z,358.037083333333,-18.0605833333333,DELVE field: 13787-01-z,951286
90.0,i,60.8709166666667,-4.30755555555556,DELVE field: 5584-03-i,948753
90.0,z,350.3225,-18.6391388888889,DELVE field: 13841-01-z,951270
90.0,z,355.146333333333,-16.8120833333333,DELVE field: 13810-01-z,951281
90.0,z,351.324541666667,-17.1091944444444,DELVE field: 13840-01-z,951273
90.0,z,348.427416666667,-18.8105555555556,DELVE field: 13858-01-z,951267
90.0,z,347.294,-23.3417222222222,DELVE field: 13844-01-z,950982
90.0,z,356.942375,-25.0748888888889,DELVE field: 13774-01-z,950974
90.0,z,3.29429166666667,-27.1853333333333,DELVE field: 12455-02-z,951010
90.0,z,358.958,-27.6733611111111,DELVE field: 13764-01-z,950977
90.0,z,352.965125,-28.5371666666667,DELVE field: 13784-01-z,950966
90.0,z,347.256666666667,-26.38975,DELVE field: 13830-01-z,950956
90.0,i,320.504083333333,-68.3386944444444,DELVE field: 7357-03-i,948721
90.0,g,335.745125,-18.8256666666667,DELVE field: 13943-02-g,952431
90.0,i,93.7087083333333,-10.1882777777778,DELVE field: 9462-04-i,959024
90.0,i,128.556625,-22.8428611111111,DELVE field: 14461-03-i,959029
90.0,i,124.614375,-6.35494444444444,DELVE field: 14311-03-i,959038
90.0,i,138.081666666667,-23.6917777777778,DELVE field: 14510-03-i,959048
90.0,i,138.605625,-20.6679722222222,DELVE field: 14492-03-i,959049
90.0,i,139.762625,-19.1690555555556,DELVE field: 14472-03-i,959059
90.0,i,141.016666666667,-9.89161111111111,DELVE field: 15683-03-i,959080
90.0,i,144.080125,-12.9852777777778,DELVE field: 15697-03-i,959085
90.0,i,142.690833333333,-9.87375,DELVE field: 15699-03-i,959087
90.0,i,141.275708333333,-6.72483333333333,DELVE field: 15701-03-i,959089
333.0,i,99.261875,-81.5320555555556,DELVE field: 14082-02-i,959100
90.0,i,138.282375,-28.2852777777778,DELVE field: 14526-03-i,959045
90.0,i,108.662083333333,-33.7168333333333,DELVE field: 13303-02-i,962787
267.0,g,103.000541666667,-55.0506111111111,DELVE field: 12198-02-g,962799
300.0,g,1.398,-40.475,DELVE field: 100303-09-g,952174
90.0,i,116.990791666667,-46.7657222222222,DELVE field: 12309-02-i,962788
90.0,g,114.901791666667,-43.7398888888889,DELVE field: 12352-03-g,962789
333.0,i,107.606416666667,-53.3847777777778,DELVE field: 12217-02-i,962800
90.0,i,102.241041666667,-33.4509166666667,DELVE field: 13339-03-i,962790
333.0,i,109.777458333333,-52.4873055555556,DELVE field: 12229-02-i,962801
267.0,g,111.866708333333,-51.547,DELVE field: 12242-02-g,962802
90.0,i,86.4125416666667,-8.38902777777778,DELVE field: 5782-02-i,962791
90.0,g,3.97520833333333,-20.95275,DELVE field: 12495-01-g,952142
267.0,g,114.495791666667,-52.3419444444444,DELVE field: 12241-02-g,962803
333.0,i,99.3049583333333,-47.256,DELVE field: 13250-02-i,962792
333.0,i,114.49525,-52.3420833333333,DELVE field: 12241-02-i,962804
90.0,i,87.218875,-0.934361111111111,DELVE field: 5696-01-i,962784
267.0,g,101.787416666667,-48.0907777777778,DELVE field: 12246-02-g,962793
333.0,i,114.642541666667,-52.5669166666667,DELVE field: 12241-01-i,962805
267.0,r,101.787583333333,-48.0907222222222,DELVE field: 12246-02-r,962794
90.0,i,86.4299583333333,-0.969777777777778,DELVE field: 5696-02-i,962785
90.0,g,117.024375,-5.42383333333333,DELVE field: 9295-01-g,962786
267.0,g,112.426125,-53.3318888888889,DELVE field: 12228-02-g,962806
267.0,r,112.425208333333,-53.3321666666667,DELVE field: 12228-02-r,962807
267.0,g,101.98625,-48.1989166666667,DELVE field: 12246-01-g,962795
267.0,r,101.98525,-48.1992222222222,DELVE field: 12246-01-r,962796
333.0,i,112.424125,-53.3318611111111,DELVE field: 12228-02-i,962808
267.0,r,117.171916666667,-53.0915833333333,DELVE field: 12240-02-r,962809
333.0,i,116.661875,-51.5580277777778,DELVE field: 12256-01-i,962812
267.0,g,105.02825,-52.4419444444444,DELVE field: 12218-02-g,962797
267.0,g,102.771708333333,-53.2463333333333,DELVE field: 12208-02-g,962798
333.0,i,117.171875,-53.0910833333333,DELVE field: 12240-02-i,962810
267.0,r,116.481083333333,-51.3168611111111,DELVE field: 12256-02-r,962813
333.0,i,116.480125,-51.31625,DELVE field: 12256-02-i,962814
267.0,r,119.131041666667,-52.0145833333333,DELVE field: 12255-02-r,962815
333.0,i,117.315375,-53.3388333333333,DELVE field: 12240-01-i,962811
333.0,i,119.130666666667,-52.0140555555556,DELVE field: 12255-02-i,962816
90.0,i,83.5507083333333,-4.61136111111111,DELVE field: 5760-03-i,962817
90.0,i,126.871375,-18.2204722222222,DELVE field: 14402-03-i,962824
90.0,i,84.9320416666667,-5.54772222222222,DELVE field: 5761-03-i,962818
90.0,i,127.134541666667,-13.8903055555556,DELVE field: 14370-03-i,962825
90.0,i,86.2754583333333,-8.32833333333333,DELVE field: 5782-03-i,962819
90.0,i,86.4173333333333,-0.911833333333333,DELVE field: 5696-03-i,962820
90.0,i,126.6165,-12.3793611111111,DELVE field: 14355-03-i,962826
90.0,i,92.5785833333333,-29.4766666666667,DELVE field: 13444-03-i,962821
90.0,i,128.562,-22.8413611111111,DELVE field: 14461-03-i,962822
90.0,i,127.910875,-11.0567222222222,DELVE field: 14356-03-i,962827
90.0,i,127.396125,-9.54333333333333,DELVE field: 14343-03-i,962828
90.0,i,126.885416666667,-8.02863888888889,DELVE field: 14331-03-i,962829
90.0,i,127.982458333333,-21.2946111111111,DELVE field: 14440-03-i,962823
90.0,i,185.2385,-52.1265833333333,DELVE field: 10218-01-i,962837
90.0,i,125.108333333333,-7.86102777777778,DELVE field: 14320-03-i,962830
90.0,i,124.617208333333,-6.35725,DELVE field: 14311-03-i,962831
90.0,i,184.389166666667,-51.5801111111111,DELVE field: 10218-02-i,962838
90.0,i,186.592375,-48.9611944444444,DELVE field: 10199-02-i,962839
90.0,i,124.127875,-4.85380555555555,DELVE field: 14304-03-i,962832
90.0,i,186.495708333333,-48.2916388888889,DELVE field: 10181-03-i,962840
90.0,i,125.327458333333,-3.44194444444444,DELVE field: 14291-03-i,962833
90.0,i,126.377041666667,-6.513,DELVE field: 14321-03-i,962834
90.0,i,186.287125,-46.6845277777778,DELVE field: 10164-03-i,962841
90.0,i,191.717666666667,-49.942,DELVE field: 10242-02-i,962842
333.0,i,119.30825,-52.2802777777778,DELVE field: 12255-01-i,962835
333.0,i,119.884875,-53.7965,DELVE field: 12239-02-i,962836
90.0,i,189.007958333333,-48.8091111111111,DELVE field: 10200-03-i,962843
90.0,i,188.716083333333,-47.1961111111111,DELVE field: 10182-03-i,962844
90.0,i,191.166666666667,-47.6352222222222,DELVE field: 10201-03-i,962845
90.0,i,191.546291666667,-49.25375,DELVE field: 10221-03-i,962846
90.0,i,191.952458333333,-50.8691111111111,DELVE field: 10242-03-i,962847
90.0,i,86.430375,-0.96825,DELVE field: 5696-02-i,963048
90.0,i,86.4109583333333,-8.38772222222222,DELVE field: 5782-02-i,963049
90.0,i,86.2719166666667,-8.3275,DELVE field: 5782-03-i,963050
90.0,i,84.9287083333333,-5.54788888888889,DELVE field: 5761-03-i,963051
90.0,i,83.5474166666666,-4.61147222222222,DELVE field: 5760-03-i,963052
90.0,i,138.282291666667,-28.2848888888889,DELVE field: 14526-03-i,963061
90.0,i,141.809208333333,-23.8101388888889,DELVE field: 14475-03-i,963071
90.0,i,139.035833333333,-29.8646944444444,DELVE field: 14527-03-i,963062
90.0,i,86.4150416666667,-0.910444444444445,DELVE field: 5696-03-i,963053
90.0,i,142.535791666667,-25.3644444444444,DELVE field: 14476-03-i,963072
90.0,g,61.5267916666667,-0.736666666666667,DELVE field: 5586-03-g,963054
90.0,g,118.200166666667,-0.190638888888889,DELVE field: 9273-03-g,963055
90.0,i,140.427625,-20.7130833333333,DELVE field: 14473-03-i,963073
90.0,i,137.819916666667,-31.3216944444444,DELVE field: 14538-03-i,963063
90.0,i,138.605958333333,-20.6672777777778,DELVE field: 14492-03-i,963074
90.0,i,138.625666666667,-32.9131111111111,DELVE field: 6355-03-i,963064
90.0,i,128.433791666667,-12.5710555555556,DELVE field: 14371-03-i,963056
90.0,g,141.119,-9.15722222222222,DELVE field: 15683-02-g,963083
90.0,i,139.474083333333,-34.5084166666667,DELVE field: 6356-03-i,963065
90.0,i,137.960041666667,-19.1240277777778,DELVE field: 14491-03-i,963075
90.0,i,137.330583333333,-17.5840277777778,DELVE field: 14490-03-i,963076
90.0,i,130.483416666667,-23.0785555555556,DELVE field: 14484-03-i,963057
90.0,i,140.664625,-33.0322222222222,DELVE field: 6345-03-i,963066
90.0,g,141.018625,-9.89261111111111,DELVE field: 15683-03-g,963084
90.0,i,140.664875,-13.0203611111111,DELVE field: 15666-03-i,963085
90.0,i,139.829958333333,-31.4461944444444,DELVE field: 6344-03-i,963067
90.0,i,131.096291666667,-24.6351944444444,DELVE field: 14503-03-i,963058
90.0,i,136.712416666667,-16.0455277777778,DELVE field: 14489-03-i,963077
90.0,i,131.730708333333,-26.1990555555556,DELVE field: 14519-03-i,963059
90.0,i,141.542541666667,-34.6249722222222,DELVE field: 6346-03-i,963068
90.0,i,52.082,-1.39111111111111,DELVE field: 10344-03-i,963047
90.0,i,138.480583333333,-16.0891388888889,DELVE field: 14470-03-i,963078
90.0,i,137.854041666667,-14.5454722222222,DELVE field: 14469-03-i,963079
90.0,i,132.388083333333,-27.7730833333333,DELVE field: 14532-03-i,963060
90.0,i,139.592583333333,-14.5671388888889,DELVE field: 14447-03-i,963086
90.0,i,140.239291666667,-16.1109444444444,DELVE field: 14448-03-i,963087
90.0,i,139.483166666667,-26.8149444444444,DELVE field: 14512-03-i,963069
90.0,i,138.76975,-25.2498888888889,DELVE field: 14511-03-i,963070
90.0,i,144.037125,-20.7272777777778,DELVE field: 14430-03-i,963094
90.0,i,139.116166666667,-17.631,DELVE field: 14471-03-i,963088
90.0,g,139.450416666667,-9.18208333333333,DELVE field: 15668-02-g,963080
90.0,i,146.892541666667,-19.1254444444444,DELVE field: 14391-03-i,963095
90.0,g,135.994208333333,-9.88761111111111,DELVE field: 15643-03-g,963081
90.0,i,139.764708333333,-19.1720277777778,DELVE field: 14472-03-i,963089
90.0,i,140.89,-17.6471111111111,DELVE field: 14449-03-i,963090
90.0,i,146.176875,-17.5948055555556,DELVE field: 15694-03-i,963096
90.0,i,138.951083333333,-13.0174444444444,DELVE field: 15653-03-i,963082
90.0,i,148.6635,-19.0663333333333,DELVE field: 6190-03-i,963097
90.0,i,141.322833333333,-14.5628611111111,DELVE field: 15665-03-i,963091
90.0,i,144.419041666667,-17.63,DELVE field: 14408-03-i,963092
90.0,i,152.207333333333,-18.903,DELVE field: 7036-03-i,963098
90.0,i,153.984458333333,-18.8000555555556,DELVE field: 7057-03-i,963099
90.0,i,145.119125,-19.1670833333333,DELVE field: 14409-03-i,963093
90.0,i,148.226833333333,-14.4306666666667,DELVE field: 15731-03-i,963100
90.0,i,147.967291666667,-5.83305555555556,DELVE field: 15777-02-i,963101
90.0,i,147.181,-4.27836111111111,DELVE field: 15778-02-i,963102
90.0,i,147.954291666667,-4.73883333333333,DELVE field: 15778-01-i,963103
90.0,i,147.138958333333,-5.07344444444444,DELVE field: 15778-03-i,963104
90.0,i,147.909875,-6.63491666666667,DELVE field: 15777-03-i,963117
90.0,i,145.476583333333,-5.09144444444444,DELVE field: 15757-03-i,963105
90.0,i,143.825,-5.10672222222222,DELVE field: 15737-03-i,963106
90.0,i,146.2375,-6.66238888888889,DELVE field: 15756-03-i,963118
90.0,i,144.574041666667,-6.68483333333333,DELVE field: 15736-03-i,963119
90.0,i,142.183,-5.119,DELVE field: 15719-03-i,963107
90.0,i,146.989375,-8.22161111111111,DELVE field: 15755-03-i,963129
90.0,i,142.921083333333,-6.70458333333333,DELVE field: 15718-03-i,963120
90.0,i,141.427583333333,-3.52269444444444,DELVE field: 15720-03-i,963108
